ID;ACTIVO;CREADO;CREADOPOR_USERID;MODIFICADO;MODIFICADOPOR_USERID;CLAVE;DESCRIPCION;CLASE;PELIGRO_SECUNDARIO;NOMBRE_TECNICO;FECHAINICIO;FECHAFIN
660;S;07.02.2022 11:44;;07.02.2022 11:44;;1376;OXIDO DE HIERRO AGOTADO o HIERRO ESPONJOSO AGOTADO procedentes de la purificación de gas de hulla;4.2;;;12.01.2021;
661;S;07.02.2022 11:44;;07.02.2022 11:44;;1378;CATALIZADOR DE METAL HUMEDECIDO con un exceso visible de líquido;4.2;;Solidos inflamables de reacción espontanea.;12.01.2021;
662;S;07.02.2022 11:44;;07.02.2022 11:44;;1379;PAPEL TRATADO CON ACEITES NO SATURADOS, no seco (incluso el papel carbón);4.2;;;12.01.2021;
663;S;07.02.2022 11:44;;07.02.2022 11:44;;1380;PENTABORANO;4.2;6.1;;12.01.2021;
664;S;07.02.2022 11:44;;07.02.2022 11:44;;1381;FOSFORO BLANCO o AMARILLO, SECO o BAJO AGUA o EN SOLUCION;4.2;6.1;;12.01.2021;
665;S;07.02.2022 11:44;;07.02.2022 11:44;;1382;SULFURO DE POTASIO ANHIDRO o SULFURO POTASICO con menos de 30% de agua de cristalización;4.2;;;12.01.2021;
666;S;07.02.2022 11:44;;07.02.2022 11:44;;1383;METAL  PIROFÓRICO,   N.E.P..,  o ALEACIÓN PIROFÓRICA, N.E.P.;4.2;;Solidos inflamables de reacción espontanea.;12.01.2021;
667;S;07.02.2022 11:44;;07.02.2022 11:44;;1384;DITIONITO DE SODIO (hidrosulfito de sodio);4.2;;;12.01.2021;
668;S;07.02.2022 11:44;;07.02.2022 11:44;;1385;SULFURO SÓDICO ANHIDRO o SULFURO SÓDICO con menos del  30% de agua de cristalización.;4.2;;;12.01.2021;
669;S;07.02.2022 11:44;;07.02.2022 11:44;;1386;TORTA OLEAGINOSA con más de 1,5% de aceite y un máximo de 11% de humedad;4.2;;;12.01.2021;
670;S;07.02.2022 11:44;;07.02.2022 11:44;;1387;DESECHOS DE LANA, HUMEDOS;4.2;;;12.01.2021;
671;S;07.02.2022 11:44;;07.02.2022 11:44;;1389;METAL ALCALINO, AMALGAMAS DE;4.3;;Substancias que en contacto con el agua desprenden gases inflamables.;12.01.2021;
672;S;07.02.2022 11:44;;07.02.2022 11:44;;1390;AMIDAS DE METALES ALCALINOS;4.3;;Substancias que en contacto con el agua desprenden gases inflamables.;12.01.2021;
673;S;07.02.2022 11:44;;07.02.2022 11:44;;1391;METALES ALCALINOS, DISPERSIÓN DE, o METALES ALCALINOTERREOS, DISPERSIÓN DE;4.3;;Substancias que en contacto con el agua desprenden gases inflamables.;12.01.2021;
674;S;07.02.2022 11:44;;07.02.2022 11:44;;1392;METALES ALCALINOTERREOS, AMALGAMA DE;4.3;;Substancias que en contacto con el agua desprenden gases inflamables.;12.01.2021;
675;S;07.02.2022 11:44;;07.02.2022 11:44;;1393;METALES  ALCALINOTERREOS, ALEACIÓN DE, N.E.P.;4.3;;Substancias que en contacto con el agua desprenden gases inflamables.;12.01.2021;
676;S;07.02.2022 11:44;;07.02.2022 11:44;;1394;CARBURO ALUMINICO;4.3;;;12.01.2021;
677;S;07.02.2022 11:44;;07.02.2022 11:44;;1395;ALUMINIO FERROSILICIO EN POLVO;4.3;6.1;;12.01.2021;
678;S;07.02.2022 11:44;;07.02.2022 11:44;;1396;ALUMINIO EN POLVO, NO RECUBIERTO;4.3;;;12.01.2021;
679;S;07.02.2022 11:44;;07.02.2022 11:44;;1397;FOSFURO DE ALUMINIO;4.3;6.1;;12.01.2021;
680;S;07.02.2022 11:44;;07.02.2022 11:44;;1398;ALUMINIO SILICIO EN POLVO, NO RECUBIERTO;4.3;;;12.01.2021;
681;S;07.02.2022 11:44;;07.02.2022 11:44;;1400;BARIO;4.3;;;12.01.2021;
682;S;07.02.2022 11:44;;07.02.2022 11:44;;1401;CALCIO;4.3;;;12.01.2021;
683;S;07.02.2022 11:44;;07.02.2022 11:44;;1402;CARBURO CALCICO;4.3;;;12.01.2021;
684;S;07.02.2022 11:44;;07.02.2022 11:44;;1403;CIANAMIDA DE CALCIO con más de 0,1% de carburo de calcio;4.3;;;12.01.2021;
685;S;07.02.2022 11:44;;07.02.2022 11:44;;1404;HIDRURO DE CALCIO;4.3;;;12.01.2021;
686;S;07.02.2022 11:44;;07.02.2022 11:44;;1405;SILICATO DE CALCIO;4.3;;;12.01.2021;
687;S;07.02.2022 11:44;;07.02.2022 11:44;;1407;CESIO;4.3;;;12.01.2021;
688;S;07.02.2022 11:44;;07.02.2022 11:44;;1408;FERROSILICIO con el 30% o más pero menos de 90% de silicio;4.3;6.1;;12.01.2021;
689;S;07.02.2022 11:44;;07.02.2022 11:44;;1409;HIDRUROS METALICOS QUE REACCIONAN CON EL AGUA, N.E.P.;4.3;;Substancias que en contacto con el agua desprenden gases inflamables.;12.01.2021;
690;S;07.02.2022 11:44;;07.02.2022 11:44;;1410;HIDRURO DE LITIO Y ALUMINIO;4.3;;;12.01.2021;
691;S;07.02.2022 11:44;;07.02.2022 11:44;;1411;HIDRURO ETEREO DE LITIO Y ALUMINIO;4.3;3;;12.01.2021;
692;S;07.02.2022 11:44;;07.02.2022 11:44;;1413;BOROHIDRURO DE LITIO;4.3;;;12.01.2021;
693;S;07.02.2022 11:44;;07.02.2022 11:44;;1414;HIDRURO DE LITIO;4.3;;;12.01.2021;
694;S;07.02.2022 11:44;;07.02.2022 11:44;;1415;LITIO;4.3;;;12.01.2021;
695;S;07.02.2022 11:44;;07.02.2022 11:44;;1417;SILICATO DE LITIO (LIITIOSILICIO);4.3;;;12.01.2021;
696;S;07.02.2022 11:44;;07.02.2022 11:44;;1418;MAGNESIO EN POLVO o ALEACIONES DE MAGNESIO EN POLVO;4.3;4.2;;12.01.2021;
697;S;07.02.2022 11:44;;07.02.2022 11:44;;1419;FOSFURO DE MAGNESIO Y ALUMINIO;4.3;6.1;;12.01.2021;
698;S;07.02.2022 11:44;;07.02.2022 11:44;;1420;POTASIO METALICO, ALEACIONES LIQUIDAS DE;4.3;;;12.01.2021;
699;S;07.02.2022 11:44;;07.02.2022 11:44;;1421;METALES ALCALINOS, ALEACION LIQUIDA DE  N.E.P.;4.3;;Substancias que en contacto con el agua desprenden gases inflamables.;12.01.2021;
700;S;07.02.2022 11:44;;07.02.2022 11:44;;1422;POTASIO Y SODIO, ALEACIONES DE;4.3;;;12.01.2021;
701;S;07.02.2022 11:44;;07.02.2022 11:44;;1423;RUBIDIO;4.3;;;12.01.2021;
702;S;07.02.2022 11:44;;07.02.2022 11:44;;1426;BOROHIDRURO DE SODIO;4.3;;;12.01.2021;
703;S;07.02.2022 11:44;;07.02.2022 11:44;;1427;HIDRURO DE SODIO;4.3;;;12.01.2021;
704;S;07.02.2022 11:44;;07.02.2022 11:44;;1428;SODIO;4.3;;;12.01.2021;
705;S;07.02.2022 11:44;;07.02.2022 11:44;;1431;METILATO DE SODIO;4.2;8;;12.01.2021;
706;S;07.02.2022 11:44;;07.02.2022 11:44;;1432;FOSFURO DE SODIO;4.3;6.1;;12.01.2021;
707;S;07.02.2022 11:44;;07.02.2022 11:44;;1433;FOSFUROS ESTANICOS;4.3;6.1;;12.01.2021;
708;S;07.02.2022 11:44;;07.02.2022 11:44;;1435;ZINC, CENIZAS DE;4.3;;;12.01.2021;
709;S;07.02.2022 11:44;;07.02.2022 11:44;;1436;ZINC EN POLVO;4.3;4.2;;12.01.2021;
710;S;07.02.2022 11:44;;07.02.2022 11:44;;1437;HIDRURO DE CIRCONIO;4.1;;;12.01.2021;
711;S;07.02.2022 11:44;;07.02.2022 11:44;;1438;NITRATO DE ALUMINIO;5.1;;;12.01.2021;
712;S;07.02.2022 11:44;;07.02.2022 11:44;;1439;DICROMATO DE AMONIO;5.1;;;12.01.2021;
713;S;07.02.2022 11:44;;07.02.2022 11:44;;1442;PERCLORATO DE AMONIO;5.1;;;12.01.2021;
714;S;07.02.2022 11:44;;07.02.2022 11:44;;1444;PERSULFATO DE AMONIO;5.1;;;12.01.2021;
715;S;07.02.2022 11:44;;07.02.2022 11:44;;1445;CLORATO DE BARIO;5.1;6.1;;12.01.2021;
716;S;07.02.2022 11:44;;07.02.2022 11:44;;1446;NITRATO DE BARIO;5.1;6.1;;12.01.2021;
717;S;07.02.2022 11:44;;07.02.2022 11:44;;1447;PERCLORATO DE BARIO;5.1;6.1;;12.01.2021;
718;S;07.02.2022 11:44;;07.02.2022 11:44;;1448;PERMANGANATO DE BARIO;5.1;6.1;;12.01.2021;
719;S;07.02.2022 11:44;;07.02.2022 11:44;;1449;PEROXIDO DE BARIO;5.1;6.1;;12.01.2021;
720;S;07.02.2022 11:44;;07.02.2022 11:44;;1450;BROMATOS INORGANICOS, N.E.P.;5.1;;Oxidantes.;12.01.2021;
721;S;07.02.2022 11:44;;07.02.2022 11:44;;1451;NITRATO DE CESIO;5.1;;;12.01.2021;
722;S;07.02.2022 11:44;;07.02.2022 11:44;;1452;CLORATO DE CALCIO;5.1;;;12.01.2021;
723;S;07.02.2022 11:44;;07.02.2022 11:44;;1453;CLORITO DE CALCIO;5.1;;;12.01.2021;
724;S;07.02.2022 11:44;;07.02.2022 11:44;;1454;NITRATO DE CALCIO;5.1;;;12.01.2021;
725;S;07.02.2022 11:44;;07.02.2022 11:44;;1455;PERCLORATO DE CALCIO;5.1;;;12.01.2021;
726;S;07.02.2022 11:44;;07.02.2022 11:44;;1456;PERMANGANATO DE CALCIO;5.1;;;12.01.2021;
727;S;07.02.2022 11:44;;07.02.2022 11:44;;1457;PEROXIDO DE CALCIO;5.1;;;12.01.2021;
728;S;07.02.2022 11:44;;07.02.2022 11:44;;1458;CLORATO Y BORATO, MEZCLA DE;5.1;;;12.01.2021;
729;S;07.02.2022 11:44;;07.02.2022 11:44;;1459;CLORATO Y CLORURO DE MAGNESIO, MEZCLA DE;5.1;;;12.01.2021;
730;S;07.02.2022 11:44;;07.02.2022 11:44;;1461;CLORATOS INORGANICOS, N.E.P.;5.1;;Oxidantes.;12.01.2021;
731;S;07.02.2022 11:44;;07.02.2022 11:44;;1462;CLORITOS INORGANICOS, N.E.O.N.;5.1;;Oxidantes.;12.01.2021;
732;S;07.02.2022 11:44;;07.02.2022 11:44;;1463;TRIOXIDO DE CROMO ANHIDRO;5.1;8;;12.01.2021;
733;S;07.02.2022 11:44;;07.02.2022 11:44;;1465;NITRATO DE DIDIMIO;5.1;;;12.01.2021;
734;S;07.02.2022 11:44;;07.02.2022 11:44;;1466;NITRATO FERRICO;5.1;;;12.01.2021;
735;S;07.02.2022 11:44;;07.02.2022 11:44;;1467;NITRATO DE GUANIDINA;5.1;;;12.01.2021;
736;S;07.02.2022 11:44;;07.02.2022 11:44;;1469;NITRATO DE PLOMO II;5.1;6.1;;12.01.2021;
737;S;07.02.2022 11:44;;07.02.2022 11:44;;1470;PERCLORATO DE PLOMO;5.1;6.1;;12.01.2021;
738;S;07.02.2022 11:44;;07.02.2022 11:44;;1471;HIPOCLORITO DE LITIO, SECO, o MEZCLA DE HIPOCLORITO DE LITIO;5.1;;;12.01.2021;
739;S;07.02.2022 11:44;;07.02.2022 11:44;;1472;PEROXIDO DE LITIO;5.1;;;12.01.2021;
740;S;07.02.2022 11:44;;07.02.2022 11:44;;1473;BROMATO DE MAGNESIO;5.1;;;12.01.2021;
741;S;07.02.2022 11:44;;07.02.2022 11:44;;1474;NITRATO DE MAGNESIO;5.1;;;12.01.2021;
742;S;07.02.2022 11:44;;07.02.2022 11:44;;1475;PERCLORATO DE MAGNESIO;5.1;;;12.01.2021;
743;S;07.02.2022 11:44;;07.02.2022 11:44;;1476;PEROXIDO DE MAGNESIO;5.1;;;12.01.2021;
744;S;07.02.2022 11:44;;07.02.2022 11:44;;1477;NITRATOS INORGANICOS, N.E.P.;5.1;;Oxidantes.;12.01.2021;
745;S;07.02.2022 11:44;;07.02.2022 11:44;;1479;SOLIDO COMBURENTE, N.E.P.;5.1;;Oxidantes.;12.01.2021;
746;S;07.02.2022 11:44;;07.02.2022 11:44;;1481;PERCLORATOS INORGANICOS, N.E.P.;5.1;;Oxidantes.;12.01.2021;
747;S;07.02.2022 11:44;;07.02.2022 11:44;;1482;PERMANGANATOS INORGANICOS, N.E.P.;5.1;;Oxidantes.;12.01.2021;
748;S;07.02.2022 11:44;;07.02.2022 11:44;;1483;PERÓXIDOS INORGÁNICOS, N.E.P.;5.1;;Oxidantes.;12.01.2021;
749;S;07.02.2022 11:44;;07.02.2022 11:44;;1484;BROMATO DE POTASIO;5.1;;;12.01.2021;
750;S;07.02.2022 11:44;;07.02.2022 11:44;;1485;CLORATO DE POTASIO;5.1;;;12.01.2021;
751;S;07.02.2022 11:44;;07.02.2022 11:44;;1486;NITRATO DE POTASIO;5.1;;;12.01.2021;
752;S;07.02.2022 11:44;;07.02.2022 11:44;;1487;MEZCLA DE NITRATO DE POTASIO Y NITRITO DE SODIO;5.1;;;12.01.2021;
753;S;07.02.2022 11:44;;07.02.2022 11:44;;1488;NITRITO DE POTASIO;5.1;;;12.01.2021;
754;S;07.02.2022 11:44;;07.02.2022 11:44;;1489;PERCLORATO DE POTASIO;5.1;;;12.01.2021;
755;S;07.02.2022 11:44;;07.02.2022 11:44;;1490;PERMANGANATO DE POTASIO;5.1;;;12.01.2021;
756;S;07.02.2022 11:44;;07.02.2022 11:44;;1491;PEROXIDO DE POTASIO;5.1;;;12.01.2021;
757;S;07.02.2022 11:44;;07.02.2022 11:44;;1492;PERSULFATO DE POTASIO;5.1;;;12.01.2021;
758;S;07.02.2022 11:44;;07.02.2022 11:44;;1493;NITRATO DE PLATA;5.1;;;12.01.2021;
759;S;07.02.2022 11:44;;07.02.2022 11:44;;1494;BROMATO DE SODIO;5.1;;;12.01.2021;
760;S;07.02.2022 11:44;;07.02.2022 11:44;;1495;CLORATO DE SODIO;5.1;;;12.01.2021;
761;S;07.02.2022 11:44;;07.02.2022 11:44;;1496;CLORITO DE SODIO;5.1;;;12.01.2021;
762;S;07.02.2022 11:44;;07.02.2022 11:44;;1498;NITRATO DE SODIO;5.1;;;12.01.2021;
763;S;07.02.2022 11:44;;07.02.2022 11:44;;1499;MEZCLA DE NITRATO DE SODIO Y NITRATO DE POTASIO;5.1;;;12.01.2021;
764;S;07.02.2022 11:44;;07.02.2022 11:44;;1500;NITRITO DE SODIO;5.1;6.1;;12.01.2021;
765;S;07.02.2022 11:44;;07.02.2022 11:44;;1502;PERCLORATO DE SODIO;5.1;;;12.01.2021;
766;S;07.02.2022 11:44;;07.02.2022 11:44;;1503;PERMANGANATO DE SODIO;5.1;;;12.01.2021;
767;S;07.02.2022 11:44;;07.02.2022 11:44;;1504;PEROXIDO DE SODIO;5.1;;;12.01.2021;
768;S;07.02.2022 11:44;;07.02.2022 11:44;;1505;PERSULFATO DE SODIO;5.1;;;12.01.2021;
769;S;07.02.2022 11:44;;07.02.2022 11:44;;1506;CLORATO DE ESTRONCIO;5.1;;;12.01.2021;
770;S;07.02.2022 11:44;;07.02.2022 11:44;;1507;NITRATO DE ESTRONCIO;5.1;;;12.01.2021;
771;S;07.02.2022 11:44;;07.02.2022 11:44;;1508;PERCLORATO DE ESTRONCIO;5.1;;;12.01.2021;
772;S;07.02.2022 11:44;;07.02.2022 11:44;;1509;PEROXIDO DE ESTRONCIO;5.1;;;12.01.2021;
773;S;07.02.2022 11:44;;07.02.2022 11:44;;1510;TETRANITROMETANO;6.1;5.1;;12.01.2021;
774;S;07.02.2022 11:44;;07.02.2022 11:44;;1511;UREA-AGUA OXIGENADA;5.1;8;;12.01.2021;
775;S;07.02.2022 11:44;;07.02.2022 11:44;;1512;NITRITO DE ZINC Y AMONIO;5.1;;;12.01.2021;
776;S;07.02.2022 11:44;;07.02.2022 11:44;;1513;CLORATO DE ZINC;5.1;;;12.01.2021;
777;S;07.02.2022 11:44;;07.02.2022 11:44;;1514;NITRATO DE ZINC;5.1;;;12.01.2021;
778;S;07.02.2022 11:44;;07.02.2022 11:44;;1515;PERMANGANATO DE ZINC;5.1;;;12.01.2021;
779;S;07.02.2022 11:44;;07.02.2022 11:44;;1516;PEROXIDO DE ZINC;5.1;;;12.01.2021;
780;S;07.02.2022 11:44;;07.02.2022 11:44;;1517;PICRAMATO DE CIRCONIO HUMEDECIDO con un mínimo de 20%, en masa, de agua;4.1;;;12.01.2021;
781;S;07.02.2022 11:44;;07.02.2022 11:44;;1541;CIANHIDRINA DE ACETONA, ESTABILIZADA;6.1;;;12.01.2021;
782;S;07.02.2022 11:44;;07.02.2022 11:44;;1544;ALCALOIDES SOLIDOS, N.E.P. SALES DE ALCALOIDES SOLIDAS, N.E.P.;6.1;;Tóxicos;12.01.2021;
783;S;07.02.2022 11:44;;07.02.2022 11:44;;1545;ISOTIOCIANATO DE ALILO ESTABILIZADO INHIBIDO;6.1;3;;12.01.2021;
784;S;07.02.2022 11:44;;07.02.2022 11:44;;1546;ARSENIATO DE AMONIO;6.1;;;12.01.2021;
785;S;07.02.2022 11:44;;07.02.2022 11:44;;1547;ANILINA;6.1;;;12.01.2021;
786;S;07.02.2022 11:44;;07.02.2022 11:44;;1548;CLORHIDRATO DE ANILINA;6.1;;;12.01.2021;
787;S;07.02.2022 11:44;;07.02.2022 11:44;;1549;ANTIMONIO, COMPUESTO INORGANICO SOLIDO DE, N.E.P.;6.1;;Tóxicos;12.01.2021;
788;S;07.02.2022 11:44;;07.02.2022 11:44;;1550;LACTATO DE ANTIMONIO;6.1;;;12.01.2021;
789;S;07.02.2022 11:44;;07.02.2022 11:44;;1551;TARTRATO DE ANTIMONIO Y POTASIO;6.1;;;12.01.2021;
790;S;07.02.2022 11:44;;07.02.2022 11:44;;1553;ACIDO ARSENOICO LIQUIDO;6.1;;;12.01.2021;
791;S;07.02.2022 11:44;;07.02.2022 11:44;;1554;ACIDO ARSENOICO SOLIDO;6.1;;;12.01.2021;
792;S;07.02.2022 11:44;;07.02.2022 11:44;;1555;BROMURO DE ARSENICO;6.1;;;12.01.2021;
793;S;07.02.2022 11:44;;07.02.2022 11:44;;1556;ARSENICO, COMPUESTO LIQUIDO DE, N.E.P., INORGANICO, en particular arseniatos, N.E.P., arsenitos, N.E.P., sulfuros de arsénico, N.E.P.;6.1;;Tóxicos;12.01.2021;
794;S;07.02.2022 11:44;;07.02.2022 11:44;;1557;ARSENICO, COMPUESTO SOLIDO DE, N.E.P., INORGANICO, en particular arseniatos N.E.P., arsenitos N.E.P., sulfuros de arsénico N.E.P.;6.1;;Tóxicos;12.01.2021;
795;S;07.02.2022 11:44;;07.02.2022 11:44;;1558;ARSENICO;6.1;;;12.01.2021;
796;S;07.02.2022 11:44;;07.02.2022 11:44;;1559;PENTOXIDO DE ARSENICO;6.1;;;12.01.2021;
797;S;07.02.2022 11:44;;07.02.2022 11:44;;1560;TRICLORURO DE ARSENICO;6.1;;;12.01.2021;
798;S;07.02.2022 11:44;;07.02.2022 11:44;;1561;TRIOXIDO DE ARSENICO;6.1;;;12.01.2021;
799;S;07.02.2022 11:44;;07.02.2022 11:44;;1562;POLVO ARSENICAL;6.1;;;12.01.2021;
800;S;07.02.2022 11:44;;07.02.2022 11:44;;1564;BARIO, COMPUESTO DE, N.E.P.;6.1;;Tóxicos;12.01.2021;
801;S;07.02.2022 11:44;;07.02.2022 11:44;;1565;CIANURO DE BARIO;6.1;;;12.01.2021;
802;S;07.02.2022 11:44;;07.02.2022 11:44;;1566;BERILIO, COMPUESTO DE, N.E.P.;6.1;;Tóxicos;12.01.2021;
803;S;07.02.2022 11:44;;07.02.2022 11:44;;1567;BERILIO EN POLVO;6.1;4.1;;12.01.2021;
804;S;07.02.2022 11:44;;07.02.2022 11:44;;1569;BROMOACETONA;6.1;3;;12.01.2021;
805;S;07.02.2022 11:44;;07.02.2022 11:44;;1570;BRUCINA;6.1;;;12.01.2021;
806;S;07.02.2022 11:44;;07.02.2022 11:44;;1571;AZIDA DE BARIO HUMIDIFICADA con un mínimo de 50%, en masa, de agua;4.1;6.1;;12.01.2021;
807;S;07.02.2022 11:44;;07.02.2022 11:44;;1572;ACIDO CACODILICO;6.1;;;12.01.2021;
808;S;07.02.2022 11:44;;07.02.2022 11:44;;1573;ARSENIATO DE CALCIO;6.1;;;12.01.2021;
809;S;07.02.2022 11:44;;07.02.2022 11:44;;1574;MEZCLAS DE ARSENIATO CALCICO Y ARSENITO CALCICO, SOLIDAS;6.1;;;12.01.2021;
810;S;07.02.2022 11:44;;07.02.2022 11:44;;1575;CIANURO DE CALCIO;6.1;;;12.01.2021;
811;S;07.02.2022 11:44;;07.02.2022 11:44;;1577;CLORODINITROBENCENOS LIQUIDOS;6.1;;;12.01.2021;
812;S;07.02.2022 11:44;;07.02.2022 11:44;;1578;CLORONITROBENCENOS;6.1;;;12.01.2021;
813;S;07.02.2022 11:44;;07.02.2022 11:44;;1579;CLORHIDRATO DE 4-CLORO-o-TOLUIDINA;6.1;;;12.01.2021;
814;S;07.02.2022 11:44;;07.02.2022 11:44;;1580;CLOROPICRINA;6.1;;;12.01.2021;
815;S;07.02.2022 11:44;;07.02.2022 11:44;;1581;MEZCLA DE CLOROPICRINA Y BROMURO DE METILO;2.3;;;12.01.2021;
816;S;07.02.2022 11:44;;07.02.2022 11:44;;1582;MEZCLA DE CLOROPICRINA Y CLORURO DE METILO;2.3;;;12.01.2021;
817;S;07.02.2022 11:44;;07.02.2022 11:44;;1583;MEZCLA DE CLOROPICRINA, N.E.P.;6.1;;Tóxicos;12.01.2021;
818;S;07.02.2022 11:44;;07.02.2022 11:44;;1585;ACETOARSENITO DE COBRE;6.1;;;12.01.2021;
819;S;07.02.2022 11:44;;07.02.2022 11:44;;1586;ARSENITO DE COBRE;6.1;;;12.01.2021;
820;S;07.02.2022 11:44;;07.02.2022 11:44;;1587;CIANURO DE COBRE;6.1;;;12.01.2021;
821;S;07.02.2022 11:44;;07.02.2022 11:44;;1588;CIANUROS INORGANICOS, SOLIDOS, N.E.P.;6.1;;Tóxicos;12.01.2021;
822;S;07.02.2022 11:44;;07.02.2022 11:44;;1589;CLORURO DE CIANOGENO INHIBIDO;2.3;8;;12.01.2021;
823;S;07.02.2022 11:44;;07.02.2022 11:44;;1590;DICLOROANILINAS LIQUIDAS;6.1;;;12.01.2021;
824;S;07.02.2022 11:44;;07.02.2022 11:44;;1591;o-DICLOROBENCENO;6.1;;;12.01.2021;
825;S;07.02.2022 11:44;;07.02.2022 11:44;;1593;DICLOROMETANO;6.1;;;12.01.2021;
826;S;07.02.2022 11:44;;07.02.2022 11:44;;1594;SULFATO DE DIETILO;6.1;;;12.01.2021;
827;S;07.02.2022 11:44;;07.02.2022 11:44;;1595;SULFATO DE DIMETILO;6.1;8;;12.01.2021;
828;S;07.02.2022 11:44;;07.02.2022 11:44;;1596;DINITROANILINAS;6.1;;;12.01.2021;
829;S;07.02.2022 11:44;;07.02.2022 11:44;;1597;DINITROBENCENOS LIQUIDOS;6.1;;;12.01.2021;
830;S;07.02.2022 11:44;;07.02.2022 11:44;;1598;DINITRO-o-CRESOL;6.1;;;12.01.2021;
831;S;07.02.2022 11:44;;07.02.2022 11:44;;1599;DINITROFENOL EN SOLUCION;6.1;;;12.01.2021;
832;S;07.02.2022 11:44;;07.02.2022 11:44;;1600;DINITROTOLUENOS FUNDIDOS;6.1;;;12.01.2021;
833;S;07.02.2022 11:44;;07.02.2022 11:44;;1601;DESINFECTANTE SOLIDO, TOXICO, N.E.P.;6.1;;Tóxicos;12.01.2021;
834;S;07.02.2022 11:44;;07.02.2022 11:44;;1602;COLORANTE LIQUIDO, TOXICO, N.E.P., o MATERIA INTERMEDIA LIQUIDA PARA COLORANTE, LIQUIDA, TOXICA, N.E.P.;6.1;;Tóxicos;12.01.2021;
835;S;07.02.2022 11:44;;07.02.2022 11:44;;1603;BROMOACETATO DE ETILO;6.1;3;;12.01.2021;
836;S;07.02.2022 11:44;;07.02.2022 11:44;;1604;ETILENDIAMINA;8;3;;12.01.2021;
837;S;07.02.2022 11:44;;07.02.2022 11:44;;1605;DIBROMURO DE ETILENO;6.1;;;12.01.2021;
838;S;07.02.2022 11:44;;07.02.2022 11:44;;1606;ARSENIATO FERRICO;6.1;;;12.01.2021;
839;S;07.02.2022 11:44;;07.02.2022 11:44;;1607;ARSENITO FERRICO;6.1;;;12.01.2021;
840;S;07.02.2022 11:44;;07.02.2022 11:44;;1608;ARSENIATO FERROSO;6.1;;;12.01.2021;
841;S;07.02.2022 11:44;;07.02.2022 11:44;;1611;TETRAFOSFATO DE HEXAETILO;6.1;;;12.01.2021;
842;S;07.02.2022 11:44;;07.02.2022 11:44;;1612;MEZCLA DE TETRAFOSFATO DE HEXAETILO Y GAS COMPRIMIDO;2.3;;;12.01.2021;
843;S;07.02.2022 11:44;;07.02.2022 11:44;;1613;ACIDO CIANHIDRICO EN SOLUCION ACUOSA (CIANURO DE HIDROGENO EN SOLUCION ACUOSA) con no más de 20% ácido cianhídrico;6.1;;;12.01.2021;
844;S;07.02.2022 11:44;;07.02.2022 11:44;;1614;CIANURO DE HIDROGENO ESTABILIZADO con menos de 3% de agua y absorbido en una materia porosa inerte;6.1;;;12.01.2021;
845;S;07.02.2022 11:44;;07.02.2022 11:44;;1616;ACETATO DE PLOMO;6.1;;;12.01.2021;
846;S;07.02.2022 11:44;;07.02.2022 11:44;;1617;ARSENIATOS DE PLOMO;6.1;;;12.01.2021;
847;S;07.02.2022 11:44;;07.02.2022 11:44;;1618;ARSENITOS DE PLOMO;6.1;;;12.01.2021;
848;S;07.02.2022 11:44;;07.02.2022 11:44;;1620;CIANURO DE PLOMO;6.1;;;12.01.2021;
849;S;07.02.2022 11:44;;07.02.2022 11:44;;1621;PURPURA DE LONDRES;6.1;;;12.01.2021;
850;S;07.02.2022 11:44;;07.02.2022 11:44;;1622;ARSENIATO DE MAGNESIO;6.1;;;12.01.2021;
851;S;07.02.2022 11:44;;07.02.2022 11:44;;1623;ARSENIATO DE MERCURIO;6.1;;;12.01.2021;
852;S;07.02.2022 11:44;;07.02.2022 11:44;;1624;CLORURO DE MERCURIO MERCURICO;6.1;;;12.01.2021;
853;S;07.02.2022 11:44;;07.02.2022 11:44;;1625;NITRATO MERCURICO;6.1;;;12.01.2021;
854;S;07.02.2022 11:44;;07.02.2022 11:44;;1626;CIANURO DE MERCURIO Y POTASIO;6.1;;;12.01.2021;
855;S;07.02.2022 11:44;;07.02.2022 11:44;;1627;NITRATO MERCURIOSO;6.1;;;12.01.2021;
856;S;07.02.2022 11:44;;07.02.2022 11:44;;1629;ACETATO DE MERCURIO;6.1;;;12.01.2021;
857;S;07.02.2022 11:44;;07.02.2022 11:44;;1630;CLORURO DE MERCURIO Y AMONIO;6.1;;;12.01.2021;
858;S;07.02.2022 11:44;;07.02.2022 11:44;;1631;BENZOATO DE MERCURIO;6.1;;;12.01.2021;
859;S;07.02.2022 11:44;;07.02.2022 11:44;;1634;BROMUROS DE MERCURIO;6.1;;;12.01.2021;
860;S;07.02.2022 11:44;;07.02.2022 11:44;;1636;CIANURO DE MERCURIO;6.1;;;12.01.2021;
861;S;07.02.2022 11:44;;07.02.2022 11:44;;1637;GLUCONATO DE MERCURIO;6.1;;;12.01.2021;
862;S;07.02.2022 11:44;;07.02.2022 11:44;;1638;YODURO DE MERCURIO;6.1;;;12.01.2021;
863;S;07.02.2022 11:44;;07.02.2022 11:44;;1639;NUCLEATO DE MERCURIO;6.1;;;12.01.2021;
864;S;07.02.2022 11:44;;07.02.2022 11:44;;1640;OLEATO DE MERCURIO;6.1;;;12.01.2021;
865;S;07.02.2022 11:44;;07.02.2022 11:44;;1641;OXIDO DE MERCURIO;6.1;;;12.01.2021;
